time,co2_price,grid_import,pv_gen,battery_discharge,battery_charge,battery_soc,gas_boiler_heat,heat_pump_el,battery_capacity,pv_capacity,heat_pump_capacity,cost_grid,co2_emissions,co2_cost,total_cost
2019-01-01 11:00:00,0,0.7420091324200914,0.2853881278538813,0.1141552511415525,0.136986301369863,0.273972602739726,1.2557077625570776,0.1141552511415525,2.0,1.5,0.5,0.0422374429223744,0.3767123287671233,0.0,0.06534246575342466
2019-01-01 12:00:00,0,0.7420091324200914,0.2853881278538813,0.1141552511415525,0.136986301369863,0.2968036529680365,1.2557077625570776,0.1141552511415525,2.0,1.5,0.5,0.0422374429223744,0.3767123287671233,0.0,0.06534246575342466
2019-01-01 13:00:00,0,0.7420091324200914,0.2853881278538813,0.1141552511415525,0.136986301369863,0.319634703196347,1.2557077625570776,0.1141552511415525,2.0,1.5,0.5,0.0422374429223744,0.3767123287671233,0.0,0.06534246575342466
2019-01-01 14:00:00,0,0.7420091324200914,0.2853881278538813,0.1141552511415525,0.136986301369863,0.3424657534246575,1.2557077625570776,0.1141552511415525,2.0,1.5,0.5,0.0422374429223744,0.3767123287671233,0.0,0.06534246575342466
2019-01-01 15:00:00,0,0.7420091324200914,0.2853881278538813,0.1141552511415525,0.136986301369863,0.365296803652968,1.2557077625570776,0.1141552511415525,2.0,1.5,0.5,0.0422374429223744,0.3767123287671233,0.0,0.06534246575342466
2019-01-01 16:00:00,0,0.7420091324200914,0.2853881278538813,0.1141552511415525,0.136986301369863,0.3881278538812785,1.2557077625570776,0.1141552511415525,2.0,1.5,0.5,0.0422374429223744,0.3767123287671233,0.0,0.06534246575342466
2019-01-01 17:00:00,0,0.7420091324200914,0.2853881278538813,0.1141552511415525,0.136986301369863,0.410958904109589,1.2557077625570776,0.1141552511415525,2.0,1.5,0.5,0.0422374429223744,0.3767123287671233,0.0,0.06534246575342466
2019-01-01 18:00:00,0,0.7420091324200914,0.2853881278538813,0.1141552511415525,0.136986301369863,0.4337899543378995,1.2557077625570776,0.1141552511415525,2.0,1.5,0.5,0.0422374429223744,0.3767123287671233,0.0,0.06534246575342466
2019-01-01 19:00:00,0,0.7420091324200914,0.2853881278538813,0.1141552511415525,0.136986301369863,0.45662100456621,1.2557077625570776,0.1141552511415525,2.0,1.5,0.5,0.0422374429223744,0.3767123287671233,0.0,0.06534246575342466
2019-01-01 20:00:00,0,0.7420091324200914,0.2853881278538813,0.1141552511415525,0.136986301369863,0.4794520547945205,1.2557077625570776,0.1141552511415525,2.0,1.5,0.5,0.0422374429223744,0.3767123287671233,0.0,0.06534246575342466
2019-01-01 21:00:00,0,0.7420091324200914,0.2853881278538813,0.1141552511415525,0.136986301369863,0.502283105022831,1.2557077625570776,0.1141552511415525,2.0,1.5,0.5,0.0422374429223744,0.3767123287671233,0.0,0.06534246575342466
2019-01-01 22:00:00,0,0.7420091324200914,0.2853881278538813,0.1141552511415525,0.136986301369863,0.5251141552511416,1.2557077625570776,0.1141552511415525,2.0,1.5,0.5,0.0422374429223744,0.3767123287671233,0.0,0.06534246575342466
2019-01-01 23:00:00,0,0.7420091324200914,0.2853881278538813,0.1141552511415525,0.136986301369863,0.547945205479452,1.2557077625570776,0.1141552511415525,2.0,1.5,0.5,0.0422374429223744,0.3767123287671233,0.0,0.06534246575342466
2019-01-02 00:00:00,0,0.7420091324200914,0.2853881278538813,0.1141552511415525,0.136986301369863,0.5707762557077625,1.2557077625570776,0.1141552511415525,2.0,1.5,0.5,0.0422374429223744,0.3767123287671233,0.0,0.06534246575342466
2019-01-02 01:00:00,0,0.7420091324200914,0.2853881278538813,0.1141552511415525,0.136986301369863,0.5936073059360729,1.2557077625570776,0.1141552511415525,2.0,1.5,0.5,0.0422374429223744,0.3767123287671233,0.0,0.06534246575342466
2019-01-02 02:00:00,0,0.7420091324200914,0.2853881278538813,0.1141552511415525,0.136986301369863,0.6164383561643834,1.2557077625570776,0.1141552511415525,2.0,1.5,0.5,0.0422374429223744,0.3767123287671233,0.0,0.06534246575342466
2019-01-02 03:00:00,0,0.7420091324200914,0.2853881278538813,0.1141552511415525,0.136986301369863,0.6392694063926938,1.2557077625570776,0.1141552511415525,2.0,1.5,0.5,0.0422374429223744,0.3767123287671233,0.0,0.06534246575342466
2019-01-02 04:00:00,0,0.7420091324200914,0.2853881278538813,0.1141552511415525,0.136986301369863,0.6621004566210043,1.2557077625570776,0.1141552511415525,2.0,1.5,0.5,0.0422374429223744,0.3767123287671233,0.0,0.06534246575342466
2019-01-02 05:00:00,0,0.7420091324200914,0.2853881278538813,0.1141552511415525,0.136986301369863,0.6849315068493147,1.2557077625570776,0.1141552511415525,2.0,1.5,0.5,0.0422374429223744,0.3767123287671233,0.0,0.06534246575342466
2019-01-02 06:00:00,0,0.7420091324200914,0.2853881278538813,0.1141552511415525,0.136986301369863,0.7077625570776251,1.2557077625570776,0.1141552511415525,2.0,1.5,0.5,0.0422374429223744,0.3767123287671233,0.0,0.06534246575342466
2019-01-02 07:00:00,0,0.7420091324200914,0.2853881278538813,0.1141552511415525,0.136986301369863,0.7305936073059356,1.2557077625570776,0.1141552511415525,2.0,1.5,0.5,0.0422374429223744,0.3767123287671233,0.0,0.06534246575342466
2019-01-02 08:00:00,0,0.7420091324200914,0.2853881278538813,0.1141552511415525,0.136986301369863,0.753424657534246,1.2557077625570776,0.1141552511415525,2.0,1.5,0.5,0.0422374429223744,0.3767123287671233,0.0,0.06534246575342466
2019-01-02 09:00:00,0,0.7420091324200914,0.2853881278538813,0.1141552511415525,0.136986301369863,0.7762557077625565,1.2557077625570776,0.1141552511415525,2.0,1.5,0.5,0.0422374429223744,0.3767123287671233,0.0,0.06534246575342466
2019-01-02 10:00:00,0,0.7420091324200914,0.2853881278538813,0.1141552511415525,0.136986301369863,0.7990867579908669,1.2557077625570776,0.1141552511415525,2.0,1.5,0.5,0.0422374429223744,0.3767123287671233,0.0,0.06534246575342466
2019-01-02 11:00:00,0,0.7420091324200914,0.2853881278538813,0.1141552511415525,0.136986301369863,0.8219178082191774,1.2557077625570776,0.1141552511415525,2.0,1.5,0.5,0.0422374429223744,0.3767123287671233,0.0,0.06534246575342466
2019-01-02 12:00:00,0,0.7420091324200914,0.2853881278538813,0.1141552511415525,0.136986301369863,0.8447488584474878,1.2557077625570776,0.1141552511415525,2.0,1.5,0.5,0.0422374429223744,0.3767123287671233,0.0,0.06534246575342466
2019-01-02 13:00:00,0,0.7420091324200914,0.2853881278538813,0.1141552511415525,0.136986301369863,0.8675799086757983,1.2557077625570776,0.1141552511415525,2.0,1.5,0.5,0.0422374429223744,0.3767123287671233,0.0,0.06534246575342466
2019-01-02 14:00:00,0,0.7420091324200914,0.2853881278538813,0.1141552511415525,0.136986301369863,0.8904109589041087,1.2557077625570776,0.1141552511415525,2.0,1.5,0.5,0.0422374429223744,0.3767123287671233,0.0,0.06534246575342466
2019-01-02 15:00:00,0,0.7420091324200914,0.2853881278538813,0.1141552511415525,0.136986301369863,0.9132420091324192,1.2557077625570776,0.1141552511415525,2.0,1.5,0.5,0.0422374429223744,0.3767123287671233,0.0,0.06534246575342466
2019-01-02 16:00:00,0,0.7420091324200914,0.2853881278538813,0.1141552511415525,0.136986301369863,0.9360730593607296,1.2557077625570776,0.1141552511415525,2.0,1.5,0.5,0.0422374429223744,0.3767123287671233,0.0,0.06534246575342466
2019-01-02 17:00:00,0,0.7420091324200914,0.2853881278538813,0.1141552511415525,0.136986301369863,0.95890410958904,1.2557077625570776,0.1141552511415525,2.0,1.5,0.5,0.0422374429223744,0.3767123287671233,0.0,0.06534246575342466
2019-01-02 18:00:00,0,0.7420091324200914,0.2853881278538813,0.1141552511415525,0.136986301369863,0.9817351598173504,1.2557077625570776,0.1141552511415525,2.0,1.5,0.5,0.0422374429223744,0.3767123287671233,0.0,0.06534246575342466
2019-01-02 19:00:00,0,0.7420091324200914,0.2853881278538813,0.1141552511415525,0.136986301369863,1.004566210045661,1.2557077625570776,0.1141552511415525,2.0,1.5,0.5,0.0422374429223744,0.3767123287671233,0.0,0.06534246575342466
2019-01-02 20:00:00,0,0.7420091324200914,0.2853881278538813,0.1141552511415525,0.136986301369863,1.0273972602739714,1.2557077625570776,0.1141552511415525,2.0,1.5,0.5,0.0422374429223744,0.3767123287671233,0.0,0.06534246575342466
2019-01-02 21:00:00,0,0.7420091324200914,0.2853881278538813,0.1141552511415525,0.136986301369863,1.0502283105022818,1.2557077625570776,0.1141552511415525,2.0,1.5,0.5,0.0422374429223744,0.3767123287671233,0.0,0.06534246575342466
2019-01-02 22:00:00,0,0.7420091324200914,0.2853881278538813,0.1141552511415525,0.136986301369863,1.0730593607305925,1.2557077625570776,0.1141552511415525,2.0,1.5,0.5,0.0422374429223744,0.3767123287671233,0.0,0.06534246575342466
2019-01-02 23:00:00,0,0.7420091324200914,0.2853881278538813,0.1141552511415525,0.136986301369863,1.0958904109589027,1.2557077625570776,0.1141552511415525,2.0,1.5,0.5,0.0422374429223744,0.3767123287671233,0.0,0.06534246575342466
2019-01-03 00:00:00,0,0.7420091324200914,0.2853881278538813,0.1141552511415525,0.136986301369863,1.1187214611872132,1.2557077625570776,0.1141552511415525,2.0,1.5,0.5,0.0422374429223744,0.3767123287671233,0.0,0.06534246575342466
2019-01-03 01:00:00,0,0.7420091324200914,0.2853881278538813,0.1141552511415525,0.136986301369863,1.1415525114155236,1.2557077625570776,0.1141552511415525,2.0,1.5,0.5,0.0422374429223744,0.3767123287671233,0.0,0.06534246575342466
2019-01-03 02:00:00,0,0.7420091324200914,0.2853881278538813,0.1141552511415525,0.136986301369863,1.164383561643834,1.2557077625570776,0.1141552511415525,2.0,1.5,0.5,0.0422374429223744,0.3767123287671233,0.0,0.06534246575342466
2019-01-03 03:00:00,0,0.7420091324200914,0.2853881278538813,0.1141552511415525,0.136986301369863,1.1872146118721445,1.2557077625570776,0.1141552511415525,2.0,1.5,0.5,0.0422374429223744,0.3767123287671233,0.0,0.06534246575342466
2019-01-03 04:00:00,0,0.7420091324200914,0.2853881278538813,0.1141552511415525,0.136986301369863,1.210045662100455,1.2557077625570776,0.1141552511415525,2.0,1.5,0.5,0.0422374429223744,0.3767123287671233,0.0,0.06534246575342466
2019-01-03 05:00:00,0,0.7420091324200914,0.2853881278538813,0.1141552511415525,0.136986301369863,1.2328767123287654,1.2557077625570776,0.1141552511415525,2.0,1.5,0.5,0.0422374429223744,0.3767123287671233,0.0,0.06534246575342466
2019-01-03 06:00:00,0,0.7420091324200914,0.2853881278538813,0.1141552511415525,0.136986301369863,1.2557077625570758,1.2557077625570776,0.1141552511415525,2.0,1.5,0.5,0.0422374429223744,0.3767123287671233,0.0,0.06534246575342466
2019-01-03 07:00:00,0,0.7420091324200914,0.2853881278538813,0.1141552511415525,0.136986301369863,1.2785388127853865,1.2557077625570776,0.1141552511415525,2.0,1.5,0.5,0.0422374429223744,0.3767123287671233,0.0,0.06534246575342466
2019-01-03 08:00:00,0,0.7420091324200914,0.2853881278538813,0.1141552511415525,0.136986301369863,1.3013698630136967,1.2557077625570776,0.1141552511415525,2.0,1.5,0.5,0.0422374429223744,0.3767123287671233,0.0,0.06534246575342466
2019-01-03 09:00:00,0,0.7420091324200914,0.2853881278538813,0.1141552511415525,0.136986301369863,1.3242009132420072,1.2557077625570776,0.1141552511415525,2.0,1.5,0.5,0.0422374429223744,0.3767123287671233,0.0,0.06534246575342466
2019-01-03 10:00:00,0,0.7420091324200914,0.2853881278538813,0.1141552511415525,0.136986301369863,1.3470319634703176,1.2557077625570776,0.1141552511415525,2.0,1.5,0.5,0.0422374429223744,0.3767123287671233,0.0,0.06534246575342466
2019-01-03 11:00:00,0,0.7420091324200914,0.2853881278538813,0.1141552511415525,0.136986301369863,1.369863013698628,1.2557077625570776,0.1141552511415525,2.0,1.5,0.5,0.0422374429223744,0.3767123287671233,0.0,0.06534246575342466
2019-01-03 12:00:00,0,0.7420091324200914,0.2853881278538813,0.1141552511415525,0.136986301369863,1.3926940639269385,1.2557077625570776,0.1141552511415525,2.0,1.5,0.5,0.0422374429223744,0.3767123287671233,0.0,0.06534246575342466
2019-01-03 13:00:00,0,0.7420091324200914,0.2853881278538813,0.1141552511415525,0.136986301369863,1.415525114155249,1.2557077625570776,0.1141552511415525,2.0,1.5,0.5,0.0422374429223744,0.3767123287671233,0.0,0.06534246575342466
2019-01-03 14:00:00,0,0.7420091324200914,0.2853881278538813,0.1141552511415525,0.136986301369863,1.4383561643835594,1.2557077625570776,0.1141552511415525,2.0,1.5,0.5,0.0422374429223744,0.3767123287671233,0.0,0.06534246575342466
2019-01-03 15:00:00,0,0.7420091324200914,0.2853881278538813,0.1141552511415525,0.136986301369863,1.4611872146118698,1.2557077625570776,0.1141552511415525,2.0,1.5,0.5,0.0422374429223744,0.3767123287671233,0.0,0.06534246575342466
2019-01-03 16:00:00,0,0.7420091324200914,0.2853881278538813,0.1141552511415525,0.136986301369863,1.4840182648401803,1.2557077625570776,0.1141552511415525,2.0,1.5,0.5,0.0422374429223744,0.3767123287671233,0.0,0.06534246575342466
2019-01-03 17:00:00,0,0.7420091324200914,0.2853881278538813,0.1141552511415525,0.136986301369863,1.5068493150684907,1.2557077625570776,0.1141552511415525,2.0,1.5,0.5,0.0422374429223744,0.3767123287671233,0.0,0.06534246575342466
2019-01-03 18:00:00,0,0.7420091324200914,0.2853881278538813,0.1141552511415525,0.136986301369863,1.5296803652968012,1.2557077625570776,0.1141552511415525,2.0,1.5,0.5,0.0422374429223744,0.3767123287671233,0.0,0.06534246575342466
2019-01-03 19:00:00,0,0.7420091324200914,0.2853881278538813,0.1141552511415525,0.136986301369863,1.5525114155251116,1.2557077625570776,0.1141552511415525,2.0,1.5,0.5,0.0422374429223744,0.3767123287671233,0.0,0.06534246575342466
2019-01-03 20:00:00,0,0.7420091324200914,0.2853881278538813,0.1141552511415525,0.136986301369863,1.575342465753422,1.2557077625570776,0.1141552511415525,2.0,1.5,0.5,0.0422374429223744,0.3767123287671233,0.0,0.06534246575342466
2019-01-03 21:00:00,0,0.7420091324200914,0.2853881278538813,0.1141552511415525,0.136986301369863,1.5981735159817323,1.2557077625570776,0.1141552511415525,2.0,1.5,0.5,0.0422374429223744,0.3767123287671233,0.0,0.06534246575342466
2019-01-03 22:00:00,0,0.7420091324200914,0.2853881278538813,0.1141552511415525,0.136986301369863,1.621004566210043,1.2557077625570776,0.1141552511415525,2.0,1.5,0.5,0.0422374429223744,0.3767123287671233,0.0,0.06534246575342466
2019-01-03 23:00:00,0,0.7420091324200914,0.2853881278538813,0.1141552511415525,0.136986301369863,1.6438356164383534,1.2557077625570776,0.1141552511415525,2.0,1.5,0.5,0.0422374429223744,0.3767123287671233,0.0,0.06534246575342466
2019-01-04 00:00:00,0,0.7420091324200914,0.2853881278538813,0.1141552511415525,0.136986301369863,1.666666666666664,1.2557077625570776,0.1141552511415525,2.0,1.5,0.5,0.0422374429223744,0.3767123287671233,0.0,0.06534246575342466
2019-01-04 01:00:00,0,0.7420091324200914,0.2853881278538813,0.1141552511415525,0.136986301369863,1.6894977168949743,1.2557077625570776,0.1141552511415525,2.0,1.5,0.5,0.0422374429223744,0.3767123287671233,0.0,0.06534246575342466
2019-01-04 02:00:00,0,0.7420091324200914,0.2853881278538813,0.1141552511415525,0.136986301369863,1.7123287671232847,1.2557077625570776,0.1141552511415525,2.0,1.5,0.5,0.0422374429223744,0.3767123287671233,0.0,0.06534246575342466
2019-01-04 03:00:00,0,0.7420091324200914,0.2853881278538813,0.1141552511415525,0.136986301369863,1.7351598173515952,1.2557077625570776,0.1141552511415525,2.0,1.5,0.5,0.0422374429223744,0.3767123287671233,0.0,0.06534246575342466
2019-01-04 04:00:00,0,0.7420091324200914,0.2853881278538813,0.1141552511415525,0.136986301369863,1.7579908675799056,1.2557077625570776,0.1141552511415525,2.0,1.5,0.5,0.0422374429223744,0.3767123287671233,0.0,0.06534246575342466
2019-01-04 05:00:00,0,0.7420091324200914,0.2853881278538813,0.1141552511415525,0.136986301369863,1.780821917808216,1.2557077625570776,0.1141552511415525,2.0,1.5,0.5,0.0422374429223744,0.3767123287671233,0.0,0.06534246575342466
2019-01-04 06:00:00,0,0.7420091324200914,0.2853881278538813,0.1141552511415525,0.136986301369863,1.8036529680365263,1.2557077625570776,0.1141552511415525,2.0,1.5,0.5,0.0422374429223744,0.3767123287671233,0.0,0.06534246575342466
2019-01-04 07:00:00,0,0.7420091324200914,0.2853881278538813,0.1141552511415525,0.136986301369863,1.826484018264837,1.2557077625570776,0.1141552511415525,2.0,1.5,0.5,0.0422374429223744,0.3767123287671233,0.0,0.06534246575342466
2019-01-04 08:00:00,0,0.7420091324200914,0.2853881278538813,0.1141552511415525,0.136986301369863,1.8493150684931476,1.2557077625570776,0.1141552511415525,2.0,1.5,0.5,0.0422374429223744,0.3767123287671233,0.0,0.06534246575342466
2019-01-04 09:00:00,0,0.7420091324200914,0.2853881278538813,0.1141552511415525,0.136986301369863,1.8721461187214576,1.2557077625570776,0.1141552511415525,2.0,1.5,0.5,0.0422374429223744,0.3767123287671233,0.0,0.06534246575342466
2019-01-04 10:00:00,0,0.7420091324200914,0.2853881278538813,0.1141552511415525,0.136986301369863,1.8949771689497683,1.2557077625570776,0.1141552511415525,2.0,1.5,0.5,0.0422374429223744,0.3767123287671233,0.0,0.06534246575342466
2019-01-04 11:00:00,0,0.7420091324200914,0.2853881278538813,0.1141552511415525,0.136986301369863,1.9178082191780788,1.2557077625570776,0.1141552511415525,2.0,1.5,0.5,0.0422374429223744,0.3767123287671233,0.0,0.06534246575342466
2019-01-04 12:00:00,0,0.7420091324200914,0.2853881278538813,0.1141552511415525,0.136986301369863,1.9406392694063888,1.2557077625570776,0.1141552511415525,2.0,1.5,0.5,0.0422374429223744,0.3767123287671233,0.0,0.06534246575342466
2019-01-04 13:00:00,0,0.7420091324200914,0.2853881278538813,0.1141552511415525,0.136986301369863,1.9634703196347,1.2557077625570776,0.1141552511415525,2.0,1.5,0.5,0.0422374429223744,0.3767123287671233,0.0,0.06534246575342466
2019-01-04 14:00:00,0,0.7420091324200914,0.2853881278538813,0.1141552511415525,0.136986301369863,1.98630136986301,1.2557077625570776,0.1141552511415525,2.0,1.5,0.5,0.0422374429223744,0.3767123287671233,0.0,0.06534246575342466
2019-01-04 15:00:00,0,0.7420091324200914,0.2853881278538813,0.1141552511415525,0.136986301369863,0.0091324200913205,1.2557077625570776,0.1141552511415525,2.0,1.5,0.5,0.0422374429223744,0.3767123287671233,0.0,0.06534246575342466
2019-01-04 16:00:00,0,0.7420091324200914,0.2853881278538813,0.1141552511415525,0.136986301369863,0.0319634703196309,1.2557077625570776,0.1141552511415525,2.0,1.5,0.5,0.0422374429223744,0.3767123287671233,0.0,0.06534246575342466
2019-01-04 17:00:00,0,0.7420091324200914,0.2853881278538813,0.1141552511415525,0.136986301369863,0.0547945205479414,1.2557077625570776,0.1141552511415525,2.0,1.5,0.5,0.0422374429223744,0.3767123287671233,0.0,0.06534246575342466
2019-01-04 18:00:00,0,0.7420091324200914,0.2853881278538813,0.1141552511415525,0.136986301369863,0.0776255707762518,1.2557077625570776,0.1141552511415525,2.0,1.5,0.5,0.0422374429223744,0.3767123287671233,0.0,0.06534246575342466
2019-01-04 19:00:00,0,0.7420091324200914,0.2853881278538813,0.1141552511415525,0.136986301369863,0.1004566210045623,1.2557077625570776,0.1141552511415525,2.0,1.5,0.5,0.0422374429223744,0.3767123287671233,0.0,0.06534246575342466
2019-01-04 20:00:00,0,0.7420091324200914,0.2853881278538813,0.1141552511415525,0.136986301369863,0.1232876712328727,1.2557077625570776,0.1141552511415525,2.0,1.5,0.5,0.0422374429223744,0.3767123287671233,0.0,0.06534246575342466
2019-01-04 21:00:00,0,0.7420091324200914,0.2853881278538813,0.1141552511415525,0.136986301369863,0.1461187214611832,1.2557077625570776,0.1141552511415525,2.0,1.5,0.5,0.0422374429223744,0.3767123287671233,0.0,0.06534246575342466
2019-01-04 22:00:00,0,0.7420091324200914,0.2853881278538813,0.1141552511415525,0.136986301369863,0.1689497716894936,1.2557077625570776,0.1141552511415525,2.0,1.5,0.5,0.0422374429223744,0.3767123287671233,0.0,0.06534246575342466
2019-01-04 23:00:00,0,0.7420091324200914,0.2853881278538813,0.1141552511415525,0.136986301369863,0.1917808219178041,1.2557077625570776,0.1141552511415525,2.0,1.5,0.5,0.0422374429223744,0.3767123287671233,0.0,0.06534246575342466
2019-01-05 00:00:00,0,0.7420091324200914,0.2853881278538813,0.1141552511415525,0.136986301369863,0.2146118721461145,1.2557077625570776,0.1141552511415525,2.0,1.5,0.5,0.0422374429223744,0.3767123287671233,0.0,0.06534246575342466
2019-01-05 01:00:00,0,0.7420091324200914,0.2853881278538813,0.1141552511415525,0.136986301369863,0.237442922374425,1.2557077625570776,0.1141552511415525,2.0,1.5,0.5,0.0422374429223744,0.3767123287671233,0.0,0.06534246575342466
2019-01-05 02:00:00,0,0.7420091324200914,0.2853881278538813,0.1141552511415525,0.136986301369863,0.2602739726027354,1.2557077625570776,0.1141552511415525,2.0,1.5,0.5,0.0422374429223744,0.3767123287671233,0.0,0.06534246575342466
2019-01-05 03:00:00,0,0.7420091324200914,0.2853881278538813,0.1141552511415525,0.136986301369863,0.2831050228310459,1.2557077625570776,0.1141552511415525,2.0,1.5,0.5,0.0422374429223744,0.3767123287671233,0.0,0.06534246575342466
2019-01-05 04:00:00,0,0.7420091324200914,0.2853881278538813,0.1141552511415525,0.136986301369863,0.3059360730593563,1.2557077625570776,0.1141552511415525,2.0,1.5,0.5,0.0422374429223744,0.3767123287671233,0.0,0.06534246575342466
2019-01-05 05:00:00,0,0.7420091324200914,0.2853881278538813,0.1141552511415525,0.136986301369863,0.3287671232876668,1.2557077625570776,0.1141552511415525,2.0,1.5,0.5,0.0422374429223744,0.3767123287671233,0.0,0.06534246575342466
2019-01-05 06:00:00,0,0.7420091324200914,0.2853881278538813,0.1141552511415525,0.136986301369863,0.3515981735159772,1.2557077625570776,0.1141552511415525,2.0,1.5,0.5,0.0422374429223744,0.3767123287671233,0.0,0.06534246575342466
2019-01-05 07:00:00,0,0.7420091324200914,0.2853881278538813,0.1141552511415525,0.136986301369863,0.3744292237442876,1.2557077625570776,0.1141552511415525,2.0,1.5,0.5,0.0422374429223744,0.3767123287671233,0.0,0.06534246575342466
2019-01-05 08:00:00,0,0.7420091324200914,0.2853881278538813,0.1141552511415525,0.136986301369863,0.3972602739725981,1.2557077625570776,0.1141552511415525,2.0,1.5,0.5,0.0422374429223744,0.3767123287671233,0.0,0.06534246575342466
2019-01-05 09:00:00,0,0.7420091324200914,0.2853881278538813,0.1141552511415525,0.136986301369863,0.4200913242009085,1.2557077625570776,0.1141552511415525,2.0,1.5,0.5,0.0422374429223744,0.3767123287671233,0.0,0.06534246575342466
2019-01-05 10:00:00,0,0.7420091324200914,0.2853881278538813,0.1141552511415525,0.136986301369863,0.442922374429219,1.2557077625570776,0.1141552511415525,2.0,1.5,0.5,0.0422374429223744,0.3767123287671233,0.0,0.06534246575342466
2019-01-05 11:00:00,0,0.7420091324200914,0.2853881278538813,0.1141552511415525,0.136986301369863,0.4657534246575294,1.2557077625570776,0.1141552511415525,2.0,1.5,0.5,0.0422374429223744,0.3767123287671233,0.0,0.06534246575342466
2019-01-05 12:00:00,0,0.7420091324200914,0.2853881278538813,0.1141552511415525,0.136986301369863,0.4885844748858399,1.2557077625570776,0.1141552511415525,2.0,1.5,0.5,0.0422374429223744,0.3767123287671233,0.0,0.06534246575342466
2019-01-05 13:00:00,0,0.7420091324200914,0.2853881278538813,0.1141552511415525,0.136986301369863,0.5114155251141503,1.2557077625570776,0.1141552511415525,2.0,1.5,0.5,0.0422374429223744,0.3767123287671233,0.0,0.06534246575342466
2019-01-05 14:00:00,0,0.7420091324200914,0.2853881278538813,0.1141552511415525,0.136986301369863,0.5342465753424608,1.2557077625570776,0.1141552511415525,2.0,1.5,0.5,0.0422374429223744,0.3767123287671233,0.0,0.06534246575342466
2019-01-05 15:00:00,0,0.7420091324200914,0.2853881278538813,0.1141552511415525,0.136986301369863,0.5570776255707712,1.2557077625570776,0.1141552511415525,2.0,1.5,0.5,0.0422374429223744,0.3767123287671233,0.0,0.06534246575342466
2019-01-05 16:00:00,0,0.7420091324200914,0.2853881278538813,0.1141552511415525,0.136986301369863,0.5799086757990817,1.2557077625570776,0.1141552511415525,2.0,1.5,0.5,0.0422374429223744,0.3767123287671233,0.0,0.06534246575342466
2019-01-05 17:00:00,0,0.7420091324200914,0.2853881278538813,0.1141552511415525,0.136986301369863,0.6027397260273921,1.2557077625570776,0.1141552511415525,2.0,1.5,0.5,0.0422374429223744,0.3767123287671233,0.0,0.06534246575342466
2019-01-05 18:00:00,0,0.7420091324200914,0.2853881278538813,0.1141552511415525,0.136986301369863,0.6255707762557026,1.2557077625570776,0.1141552511415525,2.0,1.5,0.5,0.0422374429223744,0.3767123287671233,0.0,0.06534246575342466
